Alias Name,Back First Bus Time,Back Last Bus Time,Build Period,Bus Time Desc,BusInfo.索引(已產生),Center Name,Coordinate System,Departure En,Departure Zh,Destination En,Destination Zh,Distance,Genus,Go First Bus Time,Go Last Bus Time,Headway Desc,Holiday Back First Bus Time,Holiday Back Last Bus Time,Holiday Bus Time Desc,Holiday Go First Bus Time,Holiday Go Last Bus Time,Holiday Headway Desc,Holiday Off Peak Headway,Holiday Peak Headway,Id,N Id,Name,Name En,Name Zh,Off Peak Headway,Path Attribute Ename,Path Attribute Id,Path Attribute N Id,Path Attribute Name,Peak Headway,Provider Id,Provider Name,Real Sequence,Road Map Url,Segment Buffer En,Segment Buffer Zh,Ticket Price Description En,Ticket Price Description Zh,Ttia Path Id,Update Time,文件索引(已產生),表名稱,每個 GetRoute+ 的記錄數
,0600,2200,1,,,台北市公車動態資訊中心,WGS84,Tianmu,天母,Shezi,社子,14.2,02;11,0600,2200,,0600,2200,,0600,2200,,2030,2030,15541,0111001500,台北市,R15,紅15,1520,R15,15541,0111001501,紅15,1012,5500,中興巴士,80,https://ebus.gov.taipei/MapOverview?nid=0111001500,,,1 segment,一段票,1115000,2023/06/04 16:14:36,,254,0
,0600,2345,1,,,台北市公車動態資訊中心,WGS84,Tianmu,天母,MRT Shipai Sta.,捷運石牌站,12.7,11,0600,2345,2200後固定班次,0600,2345,,0600,2345,,1520,1520,15341,0111001900,台北市,R19,紅19,1015,R19,15341,0111001901,紅19,0710,5300,光華巴士,108,https://ebus.gov.taipei/MapOverview?nid=0111001900,,,1 segment,一段票,1119000,2023/06/04 16:14:36,,255,0
,0550,2200,3,,,台北市公車動態資訊中心,WGS84,Nangang,南港,MRT Beimen Sta.,捷運北門站,24.6,11,0550,2200,,0700,2130,,0700,2130,,,,10232,0111002500,台北市,R25,紅25,,R25,102320,0111002501,紅25,,200,首都客運,20,https://ebus.gov.taipei/MapOverview?nid=0111002500,,,1 segment,一段票,1125000,2023/06/04 16:14:36,,256,0
,0600,2340,1,0800~2130行駛三軍總醫院內湖院區,,台北市公車動態資訊中心,WGS84,Neihu(Xinhu 2nd.Rd),內湖(新湖二路),MRT Minquan W. Rd. Sta.,捷運民權西路站,35,02;11,0600,2340,平日0800~2130行駛三軍總醫院內湖院區；2130後車時刻為2130、2230、2340,0600,2340,0800~2130行駛三軍總醫院內湖院區,0600,2340,假日0800~2130行駛三軍總醫院內湖院區；2130後車時刻為2130、2230、2340,,,11011,0111002900,台北市,R29,紅29,,R29,11011,0111002901,紅29經三總,,1000,東南客運,33,https://ebus.gov.taipei/MapOverview?nid=0111002900,,,1 segment,一段票,1129000,2023/06/04 16:14:36,,257,0
,0600,2300,1,,,台北市公車動態資訊中心,WGS84,MRT Dahu Park,捷運大湖公園站,MRT Minquan W. Rd. Sta.,捷運民權西路站,29.6,02;11,0600,2300,自111年1月3日起試辦平日00:00班次為預約公車班次(倘無人預約則不發車),0600,2300,,0600,2300,自111年1月3日起試辦假日00:00班次為預約公車班次(倘無人預約則不發車),,,10431,0111003100,台北市,R31,紅31,,R31,10431,0111003101,紅31,1520,400,三重客運,42,https://ebus.gov.taipei/MapOverview?nid=0111003100,,,1 segment,一段票,1131000,2023/06/04 16:14:36,,258,0
,0900,1900,1,,,台北市公車動態資訊中心,WGS84,Hulu Li,葫蘆里,Tpe Hospital Zhongxin Branch(Xining),聯合醫院中興院區(西寧),17.1,11,0900,1900,,0900,1900,,0900,1900,,,,10261,0111003300,台北市,R33,紅33,,R33,10261,0111003301,紅33,,200,首都客運,6,https://ebus.gov.taipei/MapOverview?nid=0111003300,,,1 segment,一段票,1133000,2023/06/04 16:14:36,,259,0
,0600,2200,3,,,台北市公車動態資訊中心,WGS84,Neihu,內湖,MRT Yuanshan Sta.,捷運圓山站,16,02;11,0600,2200,,0600,2200,,0600,2200,,,,16166,0111005000,台北市,R50,紅50,,R50,155935,0111005001,紅50,,200,首都客運,30,https://ebus.gov.taipei/MapOverview?nid=0111005000,,,1 segment,一段票,1150000,2023/06/04 16:14:36,,260,0
,0700,2100,1,假日及寒、暑假停駛,,台北市公車動態資訊中心,WGS84,MRT Guandu Sta.,捷運關渡站,Taipei Chengshih Univ. of Sci.&Tec.,臺北城市科技大學,4,11,0700,2100,0700-0830 12-15分一班，0900、0930、1000為固定班次，1300-2100 15-20分一班, , ,, , ,例假日停駛,,,16750,0111005520,台北市,R55Shuttle,紅55區,,R55Shuttle,157859,0111005521,紅55區,1220,1100,大南汽車,99,https://ebus.gov.taipei/MapOverview?nid=0111005520,,,1 segment,一段票,1155200,2023/06/04 16:14:36,,261,0
,0535,0030,1,,,台北市公車動態資訊中心,WGS84,Wuxing St.,吳興街,MRT Taipei City Hall Sta.,捷運市政府站,17,12,0535,0030,平日2300起為吳興街站發；2300後固定班次,0545,0030,,0545,0030,,,,10831,0112000500,台北市,BL5,藍5,1320,B5,10831,0112000501,藍5,0610,800,大都會客運,65,https://ebus.gov.taipei/MapOverview?nid=0112000500,,,Fare :1X,一段票,1205000,2023/06/04 16:14:36,,262,0
,0535,0030,1,,,台北市公車動態資訊中心,WGS84,Wuxing St.,吳興街,MRT Taipei City Hall Sta.,捷運市政府站,17,12,0535,0030,平日2300起為吳興街站發；2300後固定班次,0545,0030,,0545,0030,,,,10831,0112000500,台北市,BL5,藍5,1320,B5(Taipei City Hall),157811,0112000502,藍5去程半,0610,800,大都會客運,65,https://ebus.gov.taipei/MapOverview?nid=0112000500,,,Fare :1X,一段票,12050A0,2023/06/04 16:14:36,,263,0
,0630,2200,1,,,台北市公車動態資訊中心,WGS84,National Palace Museum,故宮,MRT Taipei City Hall Sta.,捷運市政府站,23.6,02;12,0630,2200,,0600,2200,,0600,2200,,,,15361,0112000700,台北市,BL7,藍7,,B7,157468,0112000701,藍7,,5300,光華巴士,23,https://ebus.gov.taipei/MapOverview?nid=0112000700,,,1 segment,一段票,1207000,2023/06/04 16:14:36,,264,0
,0630,2200,1,,,台北市公車動態資訊中心,WGS84,National Palace Museum,故宮,MRT Taipei City Hall Sta.,捷運市政府站,23.6,02;12,0630,2200,,0600,2200,,0600,2200,,,,15361,0112000700,台北市,BL7,藍7,,B7,15361,0112000702,藍7經麥帥新城(已裁撤),,5300,光華巴士,23,https://ebus.gov.taipei/MapOverview?nid=0112000700,,,1 segment,一段票,12070A0,2023/06/04 16:14:36,,265,0
,0630,2200,1,,,台北市公車動態資訊中心,WGS84,National Palace Museum,故宮,MRT Taipei City Hall Sta.,捷運市政府站,23.6,02;12,0630,2200,,0600,2200,,0600,2200,,,,15361,0112000700,台北市,BL7,藍7,,B7,157470,0112000704,藍7返程,,5300,光華巴士,23,https://ebus.gov.taipei/MapOverview?nid=0112000700,,,1 segment,一段票,12070C0,2023/06/04 16:14:36,,266,0
,0540,2330,1,,,台北市公車動態資訊中心,WGS84,Mingsheng Community,民生社區,Nangang Garden Community,南港花園社區,21.8,02;12,0540,2330,平日2130以後發車時刻表:2130、2230、2330,0540,2330,,0540,2330,假日2130以後發車時刻表:2130、2230、2330,2030,2030,10292,0112001000,台北市,BL10,藍10,1520,B10,10292,0112001001,藍10,1215,200,首都客運,50,https://ebus.gov.taipei/MapOverview?nid=0112001000,,,1 segment,一段票,1210000,2023/06/04 16:14:36,,267,0
,0600,2200,1,每日0800~2130繞駛三軍總醫院,,台北市公車動態資訊中心,WGS84,Nangang Main Sta.,南港車站,MRT Jiannan Rd.,捷運劍南路站,24.8,02;12,0600,2200,平日0800~2130繞駛三軍總醫院,0630,2200,,0630,2200,假日0800~2130繞駛三軍總醫院,,,16125,0112002020,台北市,BL20 Shuttle,藍20區,,B20 Shuttle,155892,0112002021,藍20區經三總,,5300,光華巴士,25,https://ebus.gov.taipei/MapOverview?nid=0112002020,,,1 segment,一段票,1220200,2023/06/04 16:14:36,,268,0
,0540,0020,1,,,台北市公車動態資訊中心,WGS84,China Ins.of Tec.,中華科技大學,MRT Kunyang Sta.,捷運昆陽站,10.6,12,0540,0020,,0540,0020,,0540,0020,,,,10941,0112002500,台北市,BL25,藍25,,B25,10941,0112002501,藍25,,900,大有巴士,72,https://ebus.gov.taipei/MapOverview?nid=0112002500,,,1 segment,一段票,1225000,2023/06/04 16:14:36,,269,0
,0600,2320,1,,,台北市公車動態資訊中心,WGS84,Jiuzong Rd.,舊宗路,MRT Taipei City Hall Sta.,捷運市政府站,31.7,12,0600,2320,,0600,2320,,0600,2320,,,,10432,0112002600,台北市,BL26,藍26,,BL26,157848,0112002602,藍26往捷運市政府,1220,400,三重客運,46,https://ebus.gov.taipei/MapOverview?nid=0112002600,,,1 segment,一段票,12260A0,2023/06/04 16:14:36,,270,0
,0600,2320,1,,,台北市公車動態資訊中心,WGS84,Jiuzong Rd.,舊宗路,MRT Taipei City Hall Sta.,捷運市政府站,31.7,12,0600,2320,,0600,2320,,0600,2320,,,,10432,0112002600,台北市,BL26,藍26,,BL26,157849,0112002603,藍26往舊宗路,1220,400,三重客運,46,https://ebus.gov.taipei/MapOverview?nid=0112002600,,,1 segment,一段票,12260B0,2023/06/04 16:14:36,,271,0
,0530,2300,1,,,台北市公車動態資訊中心,WGS84,Neihu District Office,內湖行政中心,MRT Taipei City Hall Sta.,捷運市政府站,32,12,0530,2300,,0530,2300,,0530,2300,,,,11111,0112002700,台北市,BL27,藍27,,B27,155955,0112002701,藍27不經三總,,1100,大南汽車,34,https://ebus.gov.taipei/MapOverview?nid=0112002700,,,1 segment,一段票,12270A0,2023/06/04 16:14:36,,272,0
,0530,2300,1,,,台北市公車動態資訊中心,WGS84,Neihu District Office,內湖行政中心,MRT Taipei City Hall Sta.,捷運市政府站,32,12,0530,2300,,0530,2300,,0530,2300,,,,11111,0112002700,台北市,BL27,藍27,,B27(Back),157693,0112002703,藍27(僅返程),,1100,大南汽車,34,https://ebus.gov.taipei/MapOverview?nid=0112002700,,,1 segment,一段票,12270C0,2023/06/04 16:14:36,,273,0
,0530,2300,1,,,台北市公車動態資訊中心,WGS84,Neihu District Office,內湖行政中心,MRT Taipei City Hall Sta.,捷運市政府站,32,12,0530,2300,,0530,2300,,0530,2300,,,,11111,0112002700,台北市,BL27,藍27,,B27,11111,0112002704,藍27經三總,,1100,大南汽車,34,https://ebus.gov.taipei/MapOverview?nid=0112002700,,,1 segment,一段票,1227000,2023/06/04 16:14:36,,274,0
,0550,0000,1,,,台北市公車動態資訊中心,WGS84,Jingming St. Entrance,景明街口,Dongyuan,東園,18.8,12,0550,0000,,0550,0000,,0550,0000,,,,10721,0112002800,台北市,BL28,藍28,,B28,10721,0112002801,藍28,,700,欣欣客運,10,https://ebus.gov.taipei/MapOverview?nid=0112002800,,,1 segment,一段票,1228000,2023/06/04 16:14:36,,275,0
,0600,0000,1,,,台北市公車動態資訊中心,WGS84,Dongyuan,東園,TCUHZhongxinBranch,聯合醫院中興院區,13.8,12,0600,0000,,0600,0000,,0600,0000,,,,10722,0112002900,台北市,BL29,藍29,,B29,10722,0112002901,藍29,,700,欣欣客運,72,https://ebus.gov.taipei/MapOverview?nid=0112002900,,,1 segment,一段票,1229000,2023/06/04 16:14:36,,276,0
,0630,2000,3,,,台北市公車動態資訊中心,WGS84,Xinhu 2nd Rd.,新湖二路,MRT Kunyang Sta.,捷運昆陽站,14,12,0630,2000,,0700,2000,,0700,2000,,,,16440,0112005000,台北市,BL50,藍50,,B50,157444,0112005001,藍50,,1000,東南客運,26,https://ebus.gov.taipei/MapOverview?nid=0112005000,,,1 segment,一段票,1250000,2023/06/04 16:14:36,,277,0
,0600,1850,3,,,台北市公車動態資訊中心,WGS84,MRT Kunyang Sta.,捷運昆陽站,Donghu Antai Li,東湖安泰里,16,12,0600,1850,,0640,1850,,0640,1850,,,,16506,0112005100,台北市,BL51,藍51,,B51,157539,0112005101,藍51,,1000,東南客運,20,https://ebus.gov.taipei/MapOverview?nid=0112005100,,,1 segment,一段票,1251000,2023/06/04 16:14:36,,278,0
,0525,2230,1,,,台北市公車動態資訊中心,WGS84,Xindian,新店,Taipei City Hall,臺北市政府,30,02;13,0525,2230,平日21:00後20~30分,0525,2230,,0525,2230,例假日21:45後固定班次,2030,1520,10142,0113000100,台北市,G1,綠1,1220,G1,10142,0113000101,綠1調度站發車,0710,100,臺北客運,50,https://ebus.gov.taipei/MapOverview?nid=0113000100,,景美女中-石壁坑,2 segments,兩段票,13010B0,2023/06/04 16:14:36,,279,0
,0525,2230,1,,,台北市公車動態資訊中心,WGS84,Xindian,新店,Taipei City Hall,臺北市政府,30,02;13,0525,2230,平日21:00後20~30分,0525,2230,,0525,2230,例假日21:45後固定班次,2030,1520,10142,0113000100,台北市,G1,綠1,1220,G1,157758,0113000102,綠1捷運新店站發車,0710,100,臺北客運,50,https://ebus.gov.taipei/MapOverview?nid=0113000100,,景美女中-石壁坑,2 segments,兩段票,13010A0,2023/06/04 16:14:36,,280,0
,0630,1900,1,例假日停駛,,台北市公車動態資訊中心,WGS84,Songde Sta.,松德站,MRT Jiannan Rd. Sta.,捷運劍南路站,18.3,13,0630,1900,平日離峰固定班次, , ,, , ,例假日停駛,,,17555,0113001600,台北市,G16,綠16,,G16,158725,0113001601,綠16,1012,800,大都會客運,26,https://ebus.gov.taipei/MapOverview?nid=0113001600,,,1 segment,一段票,1316000,2023/06/04 16:14:36,,281,0
,0740,1830,1,例假日停駛,,台北市公車動態資訊中心,WGS84,Huazhong Riverside Park,華中河濱公園,Dadaocheng Wharf,大稻埕碼頭,11.99,13,0740,1830,, , ,, , ,例假日停駛,,,17556,0113001700,台北市,G17,綠17,,G17,158726,0113001701,綠17,,200,首都客運,5,https://ebus.gov.taipei/MapOverview?nid=0113001700,,,,,1317000,2023/06/04 16:14:36,,282,0
,0540,2100,1,例假日停駛,,台北市公車動態資訊中心,WGS84,Songshan Station,松山車站,Taipei Songshan Airport,松山機場,31,14,0540,2100,,,,,,,例假日停駛,,,10291,0114000100,台北市,BR1,棕1,,BR1,10291,0114000101,棕1,,200,首都客運,50,https://ebus.gov.taipei/MapOverview?nid=0114000100,,,1 segment,一段票,1401000,2023/06/04 16:14:36,,283,0
,0600,0000,1,,,台北市公車動態資訊中心,WGS84,Jingmei Girls High School,景美女中,Wanfang Community,萬芳社區,20.4,02;14,0600,0000,,0600,0000,,0600,0000,,,,10733,0114000200,台北市,BR2,棕2,1520,BR2,10733,0114000201,棕2,1015,700,欣欣客運,83,https://ebus.gov.taipei/MapOverview?nid=0114000200,,,1 segment,一段票,1402000,2023/06/04 16:14:36,,284,0
,0550,2235,1,平日0650、1530、1635車次繞駛至指南國小，假日及平日其他車次皆不繞駛至指南國小,,台北市公車動態資訊中心,WGS84,Wanfang Community,萬芳社區,Zhinangong,指南宮,20.3,14,0550,2235,平日0650、1530、1635車次繞駛至指南國小,0550,2235,,0550,2235,,,,11021,0114000500,台北市,BR5,棕5,,BR5,11021,0114000501,棕5,,1000,東南客運,30,https://ebus.gov.taipei/MapOverview?nid=0114000500,,,1 segment,一段票,1405000,2023/06/04 16:14:36,,285,0
,0545,0000,1,,,台北市公車動態資訊中心,WGS84,Fude,富德,MRT Taipei City Hall Sta.,捷運市政府站,42.6,02;14,0545,0000,平日0600、1000班次為狗狗友善公車,0540,0000,,0540,0000,例假日0840、1120、1640班次為狗狗友善公車,,,10742,0114000600,台北市,BR6,棕6,,BR6,10742,0114000601,棕6,,700,欣欣客運,73,https://ebus.gov.taipei/MapOverview?nid=0114000600,,,1 segment,一段票,1406000,2023/06/04 16:14:36,,286,0
,0545,0000,1,,,台北市公車動態資訊中心,WGS84,Fude,富德,MRT Taipei City Hall Sta.,捷運市政府站,42.6,02;14,0545,0000,平日0600、1000班次為狗狗友善公車,0540,0000,,0540,0000,例假日0840、1120、1640班次為狗狗友善公車,,,10742,0114000600,台北市,BR6,棕6,,BR6,10742,0114000601,棕6,,700,欣欣客運,73,https://ebus.gov.taipei/MapOverview?nid=0114000600,,,1 segment,一段票,1406000,2023/06/04 16:14:36,,287,0
,0550,2230,1,,,台北市公車動態資訊中心,WGS84,Fude,富德,MRT Gongguan Sta.,捷運公館站,31.4,14,0550,2230,,0630,1530,,0630,1530,,,,10743,0114001100,台北市,BR11,棕11,,BR11,10743,0114001101,棕11,,700,欣欣客運,15,https://ebus.gov.taipei/MapOverview?nid=0114001100,,,1 segment,一段票,1411000,2023/06/04 16:14:36,,288,0
,0550,2230,1,,,台北市公車動態資訊中心,WGS84,Fude,富德,MRT Gongguan Sta.,捷運公館站,31.4,14,0550,2230,,0630,1530,,0630,1530,,,,10743,0114001100,台北市,BR11,棕11,,BR11,10743,0114001101,棕11,,700,欣欣客運,15,https://ebus.gov.taipei/MapOverview?nid=0114001100,,,1 segment,一段票,1411000,2023/06/04 16:14:36,,289,0
,0600,0000,1,,,台北市公車動態資訊中心,WGS84,Fude,富德,Xingfu Rd.,福興路,25.9,14,0600,0000,,0600,0000,,0600,0000,,,,10749,0114001110,台北市,BR11Sub,棕11副,,BR11(Sub),10749,0114001111,棕11副,,700,欣欣客運,24,https://ebus.gov.taipei/MapOverview?nid=0114001110,,,1 segment,一段票,1411100,2023/06/04 16:14:36,,290,0
,0600,0000,1,,,台北市公車動態資訊中心,WGS84,Fude,富德,Xingfu Rd.,福興路,25.9,14,0600,0000,,0600,0000,,0600,0000,,,,10749,0114001110,台北市,BR11Sub,棕11副,,BR11(Sub),10749,0114001111,棕11副,,700,欣欣客運,24,https://ebus.gov.taipei/MapOverview?nid=0114001110,,,1 segment,一段票,1411100,2023/06/04 16:14:36,,291,0
,0600,0000,1,,,台北市公車動態資訊中心,WGS84,Jingmei,景美,Taipei City Hakka Cultural Park,客家文化主題公園,25,14,0600,0000,,0600,0000,,0600,0000,,,,10751,0114001200,台北市,BR12,棕12,,BR12,10751,0114001201,棕12,,700,欣欣客運,17,https://ebus.gov.taipei/MapOverview?nid=0114001200,,,1 segment,一段票,1412000,2023/06/04 16:14:36,,292,0
,0600,2315,3,,,台北市公車動態資訊中心,WGS84,Shuangxi,雙溪,MRT Dazhi Sta.,捷運大直站,17.1,14,0600,2315,,0600,2315,,0600,2315,,,,11251,0114001300,台北市,BR13,棕13,,BR13,112510,0114001301,棕13,,200,首都客運,34,https://ebus.gov.taipei/MapOverview?nid=0114001300,,,1 segment,一段票,1413000,2023/06/04 16:14:36,,293,0
,0600,0000,1,,,台北市公車動態資訊中心,WGS84,National Chengchi University,政治大學,Songshan Rail Sta.,松山車站,18.5,14,0600,0000,,0600,2300,,0600,2300,,,,15730,0114001800,台北市,BR18,棕18,,Br18,155881,0114001801,棕18,,700,欣欣客運,33,https://ebus.gov.taipei/MapOverview?nid=0114001800,,,1 segment,一段票,1418000,2023/06/04 16:14:36,,294,0
,0600,0000,1,,,台北市公車動態資訊中心,WGS84,National Chengchi University,政治大學,Songshan Rail Sta.,松山車站,18.5,14,0600,0000,,0600,2300,,0600,2300,,,,15730,0114001800,台北市,BR18,棕18,,Br18,155881,0114001801,棕18,,700,欣欣客運,33,https://ebus.gov.taipei/MapOverview?nid=0114001800,,,1 segment,一段票,1418000,2023/06/04 16:14:36,,295,0
,0645,2120,4,,,台北市公車動態資訊中心,WGS84,Neihu Tech. Park,內科,National Palace Museum,故宮博物院,18,14,0645,2120,自110年7月26日起試辦平日09:05、13:45、14:55、16:40、18:25班次為預約繞駛美堤碼頭班次(倘無人預約則不繞駛該站)；平日「故宮博物院(正館)」發車時間:07:15 07:50 08:25 09:00 09:35 10:55 11:40 12:25 13:10 14:15 14:40 15:25 16:10 17:10 17:45 18:55,0645,2120,,0645,2120,自110年7月26日起試辦假日09:05、13:45、14:55、16:40、18:25班次為預約繞駛美堤碼頭班次(倘無人預約則不繞駛該站)；假日「故宮博物院(正館)」發車時間:07:15 07:50 08:25 09:00 09:35 10:55 11:40 12:25 13:10 14:15 14:40 15:25 16:10 17:10 17:45 18:55,,,16174,0114002000,台北市,BR20,棕20,,BR20,155942,0114002001,棕20不經美堤,,1100,大南汽車,29,https://ebus.gov.taipei/MapOverview?nid=0114002000,,,1 segment,一段票,1420000,2023/06/04 16:14:36,,296,0
,0640,1815,3,例假日停駛；08:00、18:15二班次自兆如安養中心起迄,,台北市公車動態資訊中心,WGS84,Zhengda Li,政大里,MRT Taipei City Hall Sta.,捷運市政府站,23.7,14,0640,1815,08:00、18:15二班次自兆如安養中心起迄,,,,,,例假日停駛,,,16568,0114002100,台北市,BR21,棕21,,BR21,157608,0114002101,棕21經政大御花園,,700,欣欣客運,9,https://ebus.gov.taipei/MapOverview?nid=0114002100,,,1 segment,一段票,1421000,2023/06/04 16:14:36,,297,0
,0640,1815,3,例假日停駛；08:00、18:15二班次自兆如安養中心起迄,,台北市公車動態資訊中心,WGS84,Zhengda Li,政大里,MRT Taipei City Hall Sta.,捷運市政府站,23.7,14,0640,1815,08:00、18:15二班次自兆如安養中心起迄,,,,,,例假日停駛,,,16568,0114002100,台北市,BR21,棕21,,BR21,157608,0114002101,棕21經政大御花園,,700,欣欣客運,9,https://ebus.gov.taipei/MapOverview?nid=0114002100,,,1 segment,一段票,1421000,2023/06/04 16:14:36,,298,0
,0640,2100,1,,,台北市公車動態資訊中心,WGS84,Jingmei,景美,Qingnian Rd.,青年路,28.6,14,0640,2100,,0640,2100,,0640,2100,,,,16747,0114002200,台北市,BR22,棕22,,BR22,157857,0114002201,棕22,,700,欣欣客運,9,https://ebus.gov.taipei/MapOverview?nid=0114002200,,,1 segment,一段票,1422000,2023/06/04 16:14:36,,299,0
